SKN,Island,albedo,coastDist,dem_250,lai,rf,tpi,windSpeed,LON,LAT,optional
870.0,OA,14.1107501983643,8216.287109375,321.371887207031,0.85822582244873,1443.23986816406,7.39600515365601,2.55394792556763,-158.0278054,21.5698814,True
874.3,OA,13.5561666488647,13615.6064453125,336.419891357422,0.812443912029266,1516.47033691406,18.8171672821045,2.16565990447998,-158.0089181,21.50849545,True
885.7,OA,12.3316669464111,9365.7470703125,437.432647705078,0.8913254737854,3836.01904296875,26.2778186798096,3.38670659065247,-157.9369,21.47747,True
886.8,OA,NA,NA,12.85295295715332,NA,NA,NA,NA,-157.8547,21.5067005,NA
886.9,OA,11.8706665039062,466.224365234375,5.87533664703369,0.656708359718323,1347.93249511719,NA,3.11684155464172,-157.8374,21.5213,True
892.2,OA,13.5561666488647,1056.55395507812,36.2601547241211,0.600835382938385,1212.0927734375,-30.0593585968018,1.84307825565338,-158.058759,21.638859,True
901.2,OA,12.9787502288818,741.669921875,7.30358362197876,0.787017643451691,1113.9677734375,NA,4.40563726425171,-157.945,21.6793,True
903.1,OA,14.1107501983643,1100.02502441406,4.85609102249146,0.73412412405014,1406.13049316406,-2.9453010559082,2.86458563804626,-157.9291927,21.64515375,True
903.4,OA,NA,NA,3.462144374847412,NA,NA,NA,NA,-157.929,21.65,NA
904.1,OA,3.85458326339722,232.968338012695,0.806583106517792,0.701166987419128,1632.74926757812,NA,3.55964589118958,-157.9100271,21.60987636,True
909.0,OA,14.1107501983643,2977.50708007812,101.539588928223,0.828097760677338,1311.28625488281,-12.4168062210083,3.28504133224487,-157.9894444,21.67916667,True
911.1,OA,11.2469997406006,858.026306152344,0.595511317253113,0.441936731338501,1067.671875,-1.29004037380219,3.24218797683716,-157.9525,21.68833333,True
912.0,OA,NA,NA,11.645960807800291,NA,NA,NA,NA,-157.9811,21.695,NA
926.0,KA,NA,NA,5.644928455352783,NA,NA,NA,NA,-159.6010997,21.89381249,NA
927.0,KA,14.8703336715698,1267.21264648438,35.5294075012207,0.835729956626892,741.759094238281,2.45213747024536,3.83782124519348,-159.5772088,21.90353436,True
930.0,KA,13.5561666488647,1216.42932128906,65.8923873901367,0.850338459014893,845.020385742188,1.65406310558319,3.1384162902832,-159.5572079,21.89631087,True
931.0,KA,14.8703336715698,681.578430175781,32.3329010009766,0.854469835758209,1025.2392578125,NA,3.48312664031982,-159.5172067,21.89019743,True
940.3,KA,NA,NA,13.931562423706056,NA,NA,NA,NA,-159.429,21.8828,NA
941.1,KA,14.8703336715698,1870.28198242188,19.0068531036377,0.867711663246155,1120.80041503906,-3.45054531097412,3.58845186233521,-159.422207,21.90102957,True
944.0,KA,11.564582824707,681.412292480469,0.88917601108551,0.764259457588196,493.946655273438,NA,2.23034358024597,-159.7088793,21.96686688,True
946.0,KA,11.8706665039062,1760.33459472656,124.569931030273,0.692438423633575,532.604248046875,45.2500610351562,2.66391921043396,-159.6638889,21.96638889,True
947.0,KA,13.5561666488647,498.283508300781,2.8858790397644,0.749920248985291,511.055450439453,NA,1.87610685825348,-159.6722122,21.95631113,True
965.0,KA,14.8703336715698,1188.76635742188,35.901050567627,0.793307662010193,564.819030761719,3.79632592201233,3.06590127944946,-159.6272113,21.91909048,True
985.0,KA,14.1107501983643,4632.74072265625,202.20817565918,0.875925183296204,1418.1259765625,-4.8069281578064,3.54974508285522,-159.5338717,21.92519845,True
1020.1,KA,12.2062501907349,1188.24829101562,34.790283203125,0.405833661556244,996.659423828125,-0.242381408810616,2.70812249183655,-159.3422063,21.98156999,True
1023.0,KA,12.9787502288818,696.853820800781,4.78698539733887,0.506017863750458,448.433807373047,0.993003189563751,2.49436974525452,-159.78333,22.03333,True
1029.0,KA,14.8703336715698,2798.59350585938,5.72978115081787,0.804784178733826,513.970764160156,-0.680500328540802,1.74874913692474,-159.7622222,22.02944444,True
1036.0,KA,13.5561666488647,8358.189453125,630.263366699219,0.862998425960541,821.082641601562,16.7080173492432,1.58074748516083,-159.6958333,22.04083333,True
1063.3,KA,NA,NA,116.79763793945312,NA,NA,NA,NA,-159.359,22.071,NA
1065.3,KA,NA,NA,105.78986358642578,NA,NA,NA,NA,-159.376,22.072,NA
1069.0,KA,11.683500289917,6841.56396484375,979.940856933594,0.746374249458313,1259.43383789062,7.39920282363892,2.84001231193542,-159.6791667,22.08916667,True
1074.0,KA,11.8706665039062,2043.10290527344,397.951110839844,0.547417104244232,921.333740234375,-97.854736328125,0.847210884094238,-159.7152778,22.13055556,True
1075.0,KA,11.683500289917,4579.7421875,1136.56286621094,0.851826190948486,1528.22277832031,2.51383471488953,3.16341471672058,-159.65861,22.12972,True
1115.0,KA,14.1107501983643,2910.82934570312,45.5087699890137,0.986823916435242,2841.05493164062,-58.8679809570312,1.4727748632431,-159.5564,22.1959,True
1116.2,KA,NA,NA,36.44340515136719,NA,NA,NA,NA,-159.575195,22.219805,NA
1117.0,KA,12.9787502288818,1648.95434570312,79.2671585083008,0.796271026134491,1930.28210449219,15.4305438995361,2.76633810997009,-159.4722008,22.213196,True
1117.11,KA,NA,NA,4.550517082214356,NA,NA,NA,NA,-159.5188,22.20262,NA
1117.9,KA,NA,NA,82.05113983154297,NA,NA,NA,NA,-159.443,22.2114,NA
1132.11,KA,NA,NA,109.7765884399414,NA,NA,NA,NA,-159.421,22.19748,NA
1134.0,KA,14.1107501983643,1759.4091796875,98.0269775390625,0.760585188865662,1616.55187988281,4.71098756790161,3.90271019935608,-159.4072015,22.21194093,True
1146.0,KA,14.1107501983643,2042.7626953125,87.1785430908203,0.875455319881439,1300.27893066406,17.2362194061279,3.09539318084717,-159.3375,22.18333333,True
